license,CC BY-NC 4.0 (all data),,,,,
reference,https://doi.org/10.1016/j.joule.2020.08.002 (all data),,,,,
comment,Averaged capacity factors for sub-regions in Lombardi’s study.,,,,,
nodes,NORD,CNOR,CSUD,SUD,SICI,SARD
techs,wind,wind,wind,wind,wind,wind
parameters,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max
timesteps,,,,,,
2015-07-18 19:00:00,0.02503125,0.0208,0.0233333333333333,0.0398,0.056,0.0211
2015-07-18 20:00:00,0.02005,0.0134333333333333,0.0149333333333333,0.03145,0.0538,0.0098
2015-07-18 21:00:00,0.02201875,0.0130666666666667,0.0135333333333333,0.031275,0.0532,0.0072
2015-07-18 22:00:00,0.025575,0.0144,0.0139333333333333,0.031025,0.0551,0.0061
2015-07-18 23:00:00,0.02934375,0.0152,0.0140333333333333,0.031775,0.0577,0.0059
2015-07-19 00:00:00,0.03438125,0.0158666666666667,0.0127666666666667,0.032475,0.0582,0.006
2015-07-19 01:00:00,0.0401,0.0166666666666667,0.0101333333333333,0.032625,0.058,0.0063
2015-07-19 02:00:00,0.04505625,0.0174333333333333,0.008,0.03325,0.0542,0.0077
2015-07-19 03:00:00,0.05083125,0.0182,0.0057,0.0266,0.047,0.0091
2015-07-19 04:00:00,0.05844375,0.0209333333333333,0.00476666666666667,0.0198,0.0379,0.0105
2015-07-19 05:00:00,0.0411125,0.0179666666666667,0.00326666666666667,0.0113,0.0221,0.0096
2015-07-19 06:00:00,0.03155,0.00583333333333333,0.00193333333333333,0.008625,0.009,0.0076
2015-07-19 07:00:00,0.07730625,0.00666666666666667,0.0174666666666667,0.01825,0.0045,0.0206
2015-07-19 08:00:00,0.09918125,0.0114,0.0298666666666667,0.0285,0.0028,0.031
2015-07-19 09:00:00,0.1242125,0.018,0.0381,0.03215,0.0041,0.0438
2015-07-19 10:00:00,0.1408125,0.0269666666666667,0.0442,0.0316,0.0083,0.0581
2015-07-19 11:00:00,0.1451,0.0392666666666667,0.0522333333333333,0.0328,0.0155,0.0684
2015-07-19 12:00:00,0.146125,0.0522333333333333,0.0612333333333333,0.0355,0.0255,0.0684
2015-07-19 13:00:00,0.144475,0.0619,0.069,0.0402,0.035,0.0615
2015-07-19 14:00:00,0.13903125,0.0651666666666667,0.0747666666666667,0.04845,0.0414,0.0506
2015-07-19 15:00:00,0.12158125,0.0607333333333333,0.0771333333333333,0.060825,0.0451,0.0383
2015-07-19 16:00:00,0.10789375,0.0508333333333333,0.0733666666666667,0.071175,0.0504,0.033
2015-07-19 17:00:00,0.07626875,0.0397333333333333,0.0592333333333333,0.07105,0.0519,0.0363
2015-07-19 18:00:00,0.0468625,0.0339333333333333,0.0372666666666667,0.0503,0.0454,0.0438
2015-07-19 19:00:00,0.04105,0.0261,0.0171666666666667,0.026475,0.0354,0.0263
2015-07-19 20:00:00,0.04004375,0.0228,0.0102333333333333,0.021475,0.0329,0.0152
2015-07-19 21:00:00,0.03865625,0.0257333333333333,0.0125333333333333,0.026225,0.0334,0.0135
2015-07-19 22:00:00,0.0375875,0.0310666666666667,0.0171666666666667,0.0312,0.0316,0.0142
2015-07-19 23:00:00,0.04009375,0.0353333333333333,0.0216333333333333,0.033525,0.0287,0.0156
2015-07-20 00:00:00,0.044175,0.0387666666666667,0.0222,0.032725,0.0257,0.0181
2015-07-20 01:00:00,0.04944375,0.0429333333333333,0.0198,0.028825,0.0217,0.021
2015-07-20 02:00:00,0.05391875,0.0502,0.0159666666666667,0.02305,0.0174,0.0237
2015-07-20 03:00:00,0.0567125,0.0570333333333333,0.0105,0.015225,0.0145,0.0249
2015-07-20 04:00:00,0.05980625,0.0605,0.0064,0.0104,0.0126,0.0236
2015-07-20 05:00:00,0.0404375,0.0418333333333333,0.0026,0.006975,0.0073,0.0171
2015-07-20 06:00:00,0.0303875,0.0340333333333333,0.0037,0.01285,0.0059,0.0156
2015-07-20 07:00:00,0.09928125,0.0340333333333333,0.0183,0.020575,0.0115,0.0343
2015-07-20 08:00:00,0.1538,0.0389666666666667,0.0319,0.020875,0.0191,0.0511
2015-07-20 09:00:00,0.1980625,0.0463,0.0461666666666667,0.018575,0.0281,0.0601
2015-07-20 10:00:00,0.22505,0.0597,0.0623666666666667,0.01745,0.0396,0.0616
2015-07-20 11:00:00,0.2333125,0.0754666666666667,0.0820666666666667,0.018475,0.0537,0.0635
2015-07-20 12:00:00,0.23018125,0.0868,0.101433333333333,0.023575,0.068,0.0622
2015-07-20 13:00:00,0.213725,0.0926,0.117733333333333,0.0357,0.0801,0.0596
2015-07-20 14:00:00,0.18740625,0.0908666666666667,0.131166666666667,0.0563,0.0905,0.0565
2015-07-20 15:00:00,0.16560625,0.0864333333333333,0.1379,0.082725,0.0974,0.058
2015-07-20 16:00:00,0.14255,0.0809,0.137033333333333,0.105875,0.0988,0.0622
2015-07-20 17:00:00,0.105,0.0698,0.119633333333333,0.11295,0.0966,0.0641
2015-07-20 18:00:00,0.0806375,0.0668333333333333,0.1115,0.116925,0.0868,0.0625
2015-07-20 19:00:00,0.0784375,0.069,0.0993,0.124825,0.0754,0.0486
2015-07-20 20:00:00,0.07438125,0.0745666666666667,0.100233333333333,0.147425,0.0676,0.0393
2015-07-20 21:00:00,0.07253125,0.0838333333333333,0.0954,0.17755,0.0587,0.0363
2015-07-20 22:00:00,0.07113125,0.0864333333333333,0.0915666666666667,0.19615,0.0509,0.035
2015-07-20 23:00:00,0.0693,0.0864,0.0864,0.1987,0.0434,0.0346
2015-07-21 00:00:00,0.06883125,0.0855333333333333,0.0805333333333333,0.1931,0.0354,0.0312
2015-07-21 01:00:00,0.07030625,0.0846,0.0721,0.181525,0.0294,0.0254
2015-07-21 02:00:00,0.0719625,0.0827,0.0591333333333333,0.16275,0.0255,0.0208
2015-07-21 03:00:00,0.0755125,0.0769666666666667,0.045,0.13485,0.0227,0.0183
2015-07-21 04:00:00,0.0757,0.0679333333333333,0.0352666666666667,0.105775,0.0214,0.015
2015-07-21 05:00:00,0.04895,0.0423,0.0188666666666667,0.0607,0.0167,0.0082
2015-07-21 06:00:00,0.07430625,0.0378333333333333,0.0167333333333333,0.030025,0.0084,0.0047
2015-07-21 07:00:00,0.151125,0.0423666666666667,0.0342333333333333,0.019325,0.0058,0.0225
2015-07-21 08:00:00,0.20845,0.0549666666666667,0.0569,0.017675,0.0082,0.0484
2015-07-21 09:00:00,0.24905625,0.0780666666666667,0.0908333333333333,0.0221,0.0218,0.0592
2015-07-21 10:00:00,0.2634875,0.107066666666667,0.131766666666667,0.030925,0.0447,0.058
2015-07-21 11:00:00,0.2638875,0.1296,0.172433333333333,0.04275,0.0698,0.0537
2015-07-21 12:00:00,0.2723125,0.148533333333333,0.1931,0.059275,0.0927,0.0566
2015-07-21 13:00:00,0.2739375,0.156866666666667,0.194766666666667,0.074675,0.1082,0.0633
2015-07-21 14:00:00,0.26324375,0.1563,0.181266666666667,0.086475,0.117,0.0757
2015-07-21 15:00:00,0.243075,0.151266666666667,0.157,0.08775,0.1173,0.097
2015-07-21 16:00:00,0.2188625,0.145266666666667,0.1249,0.0793,0.1061,0.1071
2015-07-21 17:00:00,0.18465,0.130466666666667,0.0850666666666667,0.06775,0.086,0.0722
2015-07-21 18:00:00,0.164575,0.118733333333333,0.0676,0.067375,0.0704,0.0362
2015-07-21 19:00:00,0.16463125,0.125,0.0621,0.067925,0.0541,0.016
2015-07-21 20:00:00,0.149525,0.1267,0.0638666666666667,0.0805,0.0436,0.0119
2015-07-21 21:00:00,0.13303125,0.123533333333333,0.0764666666666667,0.09845,0.0359,0.0093
2015-07-21 22:00:00,0.1204125,0.1216,0.0880333333333333,0.123925,0.0303,0.0052
2015-07-21 23:00:00,0.10641875,0.1206,0.0980666666666667,0.149925,0.027,0.0189
2015-07-22 00:00:00,0.10499375,0.120366666666667,0.1049,0.162775,0.0242,0.0503
2015-07-22 01:00:00,0.1079,0.121466666666667,0.1045,0.157175,0.0212,0.0767
2015-07-22 02:00:00,0.11135,0.1246,0.0990333333333333,0.14145,0.0182,0.092
2015-07-22 03:00:00,0.1226875,0.120866666666667,0.0951333333333333,0.122375,0.0155,0.1019
2015-07-22 04:00:00,0.1202125,0.1063,0.100666666666667,0.12,0.0122,0.1057
2015-07-22 05:00:00,0.14664375,0.122966666666667,0.0922,0.095375,0.0069,0.0849
2015-07-22 06:00:00,0.19480625,0.174833333333333,0.1571,0.092675,0.0016,0.0803
2015-07-22 07:00:00,0.2078875,0.197166666666667,0.233166666666667,0.135375,0.0023,0.0772
2015-07-22 08:00:00,0.21853125,0.211866666666667,0.2913,0.1784,0.0039,0.0723
2015-07-22 09:00:00,0.2349375,0.218866666666667,0.329966666666667,0.2141,0.0098,0.0644
2015-07-22 10:00:00,0.260025,0.2223,0.3421,0.24395,0.0214,0.0577
2015-07-22 11:00:00,0.28944375,0.222766666666667,0.348733333333333,0.2614,0.0384,0.0531
2015-07-22 12:00:00,0.30480625,0.219133333333333,0.344966666666667,0.260375,0.0565,0.0487
2015-07-22 13:00:00,0.30430625,0.21,0.332766666666667,0.252425,0.0724,0.0439
2015-07-22 14:00:00,0.29571875,0.1968,0.310466666666667,0.246175,0.0776,0.0367
2015-07-22 15:00:00,0.28545,0.1946,0.2842,0.233275,0.0764,0.0265
2015-07-22 16:00:00,0.259225,0.1904,0.2419,0.209025,0.0709,0.0196
2015-07-22 17:00:00,0.20134375,0.160366666666667,0.167333333333333,0.166075,0.065,0.0308
2015-07-22 18:00:00,0.15999375,0.1219,0.133233333333333,0.178575,0.0627,0.0571
2015-07-22 19:00:00,0.15000625,0.109866666666667,0.1187,0.2071,0.0591,0.0329
2015-07-22 20:00:00,0.12760625,0.105533333333333,0.107366666666667,0.21815,0.0604,0.1182
2015-07-22 21:00:00,0.09775,0.1105,0.109433333333333,0.229675,0.0628,0.1225
2015-07-22 22:00:00,0.0821125,0.104933333333333,0.126,0.249075,0.0614,0.1049
2015-07-22 23:00:00,0.069825,0.0885,0.152033333333333,0.268525,0.0547,0.1021
2015-07-23 00:00:00,0.0615375,0.0666,0.1498,0.28415,0.0517,0.1112
2015-07-23 01:00:00,0.05823125,0.0537333333333333,0.0988,0.25905,0.0682,0.113
2015-07-23 02:00:00,0.05986875,0.0496666666666667,0.0492333333333333,0.1891,0.0974,0.1073
2015-07-23 03:00:00,0.06825,0.0589,0.0411666666666667,0.148125,0.1128,0.0895
2015-07-23 04:00:00,0.07531875,0.0754666666666667,0.0558333333333333,0.109475,0.1035,0.0697
2015-07-23 05:00:00,0.06695,0.0703666666666667,0.0462333333333333,0.052175,0.0652,0.0575
2015-07-23 06:00:00,0.12313125,0.105766666666667,0.0512,0.027925,0.0283,0.0641
2015-07-23 07:00:00,0.1872625,0.134633333333333,0.0922666666666667,0.0271,0.0281,0.1067
2015-07-23 08:00:00,0.2689,0.1468,0.124333333333333,0.037075,0.0361,0.1809
2015-07-23 09:00:00,0.3228,0.1825,0.167466666666667,0.04255,0.0397,0.3021
2015-07-23 10:00:00,0.36845625,0.222466666666667,0.242733333333333,0.05395,0.0384,0.4279
2015-07-23 11:00:00,0.40676875,0.269066666666667,0.305466666666667,0.080125,0.0355,0.5103
2015-07-23 12:00:00,0.42510625,0.316033333333333,0.373666666666667,0.1346,0.0267,0.5253
2015-07-23 13:00:00,0.43001875,0.3565,0.433133333333333,0.1979,0.0196,0.4962
2015-07-23 14:00:00,0.41756875,0.390533333333333,0.4553,0.245025,0.0172,0.439
2015-07-23 15:00:00,0.37535625,0.4161,0.433366666666667,0.25755,0.0193,0.3587
2015-07-23 16:00:00,0.32070625,0.413733333333333,0.377866666666667,0.235825,0.0223,0.256
2015-07-23 17:00:00,0.26451875,0.3751,0.300333333333333,0.20705,0.026,0.1465
2015-07-23 18:00:00,0.207525,0.310133333333333,0.235266666666667,0.191025,0.0187,0.0901
2015-07-23 19:00:00,0.16646875,0.278133333333333,0.226266666666667,0.18905,0.0172,0.0875
2015-07-23 20:00:00,0.1277625,0.262866666666667,0.233933333333333,0.1966,0.0193,0.1075
2015-07-23 21:00:00,0.114975,0.266233333333333,0.263,0.22055,0.0197,0.1425
2015-07-23 22:00:00,0.124475,0.273533333333333,0.288966666666667,0.250625,0.0203,0.1872
2015-07-23 23:00:00,0.140175,0.274166666666667,0.304233333333333,0.277475,0.0223,0.2205
2015-07-24 00:00:00,0.14656875,0.270633333333333,0.313633333333333,0.295425,0.0255,0.2271
2015-07-24 01:00:00,0.14771875,0.2679,0.3264,0.302275,0.0308,0.2202
2015-07-24 02:00:00,0.1437625,0.2617,0.343366666666667,0.30305,0.0356,0.2111
2015-07-24 03:00:00,0.14443125,0.240966666666667,0.3467,0.28165,0.0343,0.1958
2015-07-24 04:00:00,0.1269625,0.190933333333333,0.3185,0.248325,0.0312,0.174
2015-07-24 05:00:00,0.14995625,0.199966666666667,0.258433333333333,0.1877,0.0276,0.1287
2015-07-24 06:00:00,0.23345,0.261033333333333,0.336466666666667,0.224175,0.0218,0.1256
2015-07-24 07:00:00,0.3007125,0.298766666666667,0.4311,0.288375,0.0224,0.1872
2015-07-24 08:00:00,0.34936875,0.344233333333333,0.503033333333333,0.341875,0.026,0.2436
2015-07-24 09:00:00,0.37485625,0.373966666666667,0.574133333333333,0.406825,0.0373,0.3214
2015-07-24 10:00:00,0.38989375,0.402866666666667,0.637533333333333,0.465525,0.0563,0.3878
2015-07-24 11:00:00,0.40011875,0.433933333333333,0.675166666666667,0.510275,0.0787,0.3916
2015-07-24 12:00:00,0.399675,0.450133333333333,0.6904,0.5426,0.1038,0.3682
2015-07-24 13:00:00,0.3851375,0.4556,0.6833,0.562175,0.1254,0.3513
2015-07-24 14:00:00,0.35695,0.448166666666667,0.652133333333333,0.564175,0.1417,0.336
2015-07-24 15:00:00,0.31333125,0.427333333333333,0.6014,0.53385,0.1424,0.3384
2015-07-24 16:00:00,0.2635625,0.386566666666667,0.510166666666667,0.451025,0.1349,0.3515
2015-07-24 17:00:00,0.208525,0.312333333333333,0.373266666666667,0.33015,0.1129,0.3567
2015-07-24 18:00:00,0.17573125,0.196766666666667,0.2423,0.259275,0.0996,0.3198
2015-07-24 19:00:00,0.2080625,0.137066666666667,0.1763,0.23245,0.0782,0.2731
2015-07-24 20:00:00,0.2446375,0.100333333333333,0.119733333333333,0.224475,0.0654,0.2633
2015-07-24 21:00:00,0.25470625,0.0926,0.0962,0.225975,0.0612,0.2598
2015-07-24 22:00:00,0.267675,0.0946,0.0858666666666667,0.226175,0.0676,0.2598
2015-07-24 23:00:00,0.27394375,0.0938333333333333,0.0783,0.2208,0.0767,0.2568
2015-07-25 00:00:00,0.26526875,0.0881666666666667,0.0732666666666667,0.215425,0.0808,0.2518
2015-07-25 01:00:00,0.24204375,0.0807333333333333,0.0682666666666667,0.21565,0.0819,0.2515
2015-07-25 02:00:00,0.214375,0.0756666666666667,0.0580333333333333,0.214625,0.0848,0.2449
2015-07-25 03:00:00,0.196225,0.061,0.0418666666666667,0.192175,0.0977,0.2318
2015-07-25 04:00:00,0.17708125,0.0405666666666667,0.0274,0.1466,0.1189,0.2144
2015-07-25 05:00:00,0.145675,0.0295666666666667,0.0216666666666667,0.118525,0.1217,0.2196
2015-07-25 06:00:00,0.1466875,0.0268,0.0297666666666667,0.12805,0.128,0.2631
2015-07-25 07:00:00,0.10805,0.0189,0.0232333333333333,0.118525,0.1509,0.2668
2015-07-25 08:00:00,0.06658125,0.0159333333333333,0.0189333333333333,0.1127,0.1745,0.2575
2015-07-25 09:00:00,0.05020625,0.0169666666666667,0.0171333333333333,0.11235,0.1868,0.2619
2015-07-25 10:00:00,0.0493125,0.0233333333333333,0.0168666666666667,0.118075,0.196,0.2862
2015-07-25 11:00:00,0.06255,0.034,0.0245,0.12865,0.2058,0.3216
2015-07-25 12:00:00,0.07881875,0.0504666666666667,0.0393666666666667,0.141675,0.2157,0.3582
2015-07-25 13:00:00,0.09190625,0.0651666666666667,0.0538666666666667,0.157225,0.2237,0.3836
2015-07-25 14:00:00,0.10068125,0.0774333333333333,0.0682,0.1699,0.2277,0.393
2015-07-25 15:00:00,0.09363125,0.0902,0.0807,0.173825,0.2235,0.3703
2015-07-25 16:00:00,0.08140625,0.102,0.0917,0.17615,0.2045,0.3201
2015-07-25 17:00:00,0.06376875,0.111733333333333,0.0959333333333333,0.17765,0.1833,0.2595
2015-07-25 18:00:00,0.05345625,0.1023,0.0766333333333333,0.1542,0.1675,0.1955
2015-07-25 19:00:00,0.0485375,0.0793666666666667,0.0487666666666667,0.1169,0.1459,0.1531
2015-07-25 20:00:00,0.04289375,0.0594,0.0329,0.080675,0.1284,0.1344
2015-07-25 21:00:00,0.0384,0.0475666666666667,0.0240333333333333,0.063675,0.1195,0.1317
2015-07-25 22:00:00,0.03648125,0.0418333333333333,0.0207333333333333,0.063575,0.1229,0.1406
2015-07-25 23:00:00,0.037975,0.0400333333333333,0.0253,0.072375,0.1253,0.1488
2015-07-26 00:00:00,0.04394375,0.0392333333333333,0.0306666666666667,0.0856,0.127,0.15
2015-07-26 01:00:00,0.0544875,0.0397,0.0358,0.09515,0.1269,0.1481
2015-07-26 02:00:00,0.0706,0.0412,0.0396333333333333,0.1008,0.1248,0.1385
2015-07-26 03:00:00,0.08084375,0.0456666666666667,0.0385333333333333,0.09445,0.1214,0.1309
2015-07-26 04:00:00,0.080825,0.0489666666666667,0.0332666666666667,0.0739,0.1093,0.1143
2015-07-26 05:00:00,0.05536875,0.0466,0.0217666666666667,0.0542,0.095,0.0974
2015-07-26 06:00:00,0.0629375,0.0503,0.0227333333333333,0.054175,0.0709,0.1034
2015-07-26 07:00:00,0.06566875,0.0402,0.0225333333333333,0.0538,0.0595,0.0979
2015-07-26 08:00:00,0.06748125,0.0337666666666667,0.0230666666666667,0.053275,0.0602,0.0892
2015-07-26 09:00:00,0.07234375,0.0341,0.0264333333333333,0.060375,0.0625,0.0857
2015-07-26 10:00:00,0.07651875,0.0402333333333333,0.0333333333333333,0.0745,0.0679,0.0925
2015-07-26 11:00:00,0.0907,0.0497333333333333,0.0416333333333333,0.0932,0.0833,0.1082
2015-07-26 12:00:00,0.11303125,0.0640333333333333,0.0545333333333333,0.11245,0.1041,0.1246
2015-07-26 13:00:00,0.12844375,0.0801,0.0758666666666667,0.1295,0.1231,0.1359
2015-07-26 14:00:00,0.12878125,0.0947333333333333,0.0947,0.1425,0.1398,0.1415
2015-07-26 15:00:00,0.130025,0.1047,0.101633333333333,0.147875,0.1512,0.1381
2015-07-26 16:00:00,0.122575,0.108066666666667,0.0989666666666667,0.146825,0.1537,0.127
2015-07-26 17:00:00,0.09896875,0.104633333333333,0.0856666666666667,0.1403,0.1525,0.1142
2015-07-26 18:00:00,0.07926875,0.0848333333333333,0.0642,0.128825,0.1413,0.0993
2015-07-26 19:00:00,0.06063125,0.0572333333333333,0.0381333333333333,0.103275,0.1196,0.0816
2015-07-26 20:00:00,0.05234375,0.0338,0.0237,0.082575,0.0972,0.066
2015-07-26 21:00:00,0.0406,0.0218666666666667,0.0228,0.083425,0.0899,0.0552
2015-07-26 22:00:00,0.03305625,0.0194333333333333,0.027,0.096275,0.0914,0.0487
2015-07-26 23:00:00,0.0303125,0.0215,0.0277,0.107225,0.0909,0.0459
2015-07-27 00:00:00,0.03166875,0.0257666666666667,0.0259666666666667,0.113425,0.0925,0.0462
2015-07-27 01:00:00,0.0362125,0.0305666666666667,0.0246333333333333,0.115575,0.0972,0.0501
2015-07-27 02:00:00,0.0433,0.0345,0.0257666666666667,0.117075,0.0992,0.0546
2015-07-27 03:00:00,0.04920625,0.0312,0.0247,0.11125,0.0942,0.0542
2015-07-27 04:00:00,0.0612875,0.0258,0.0230666666666667,0.096075,0.0808,0.0493
2015-07-27 05:00:00,0.05134375,0.0174333333333333,0.0229,0.10085,0.0634,0.0324
2015-07-27 06:00:00,0.05885,0.0135,0.0430333333333333,0.1351,0.0349,0.021
2015-07-27 07:00:00,0.06314375,0.0122333333333333,0.0496,0.144,0.0146,0.0174
2015-07-27 08:00:00,0.07856875,0.0116,0.0513,0.142475,0.0092,0.0173
2015-07-27 09:00:00,0.10445,0.0146333333333333,0.0537,0.141975,0.0083,0.024
2015-07-27 10:00:00,0.1235,0.0210666666666667,0.0601,0.14385,0.0127,0.0343
2015-07-27 11:00:00,0.1390375,0.0314,0.0699666666666667,0.148275,0.0222,0.0455
2015-07-27 12:00:00,0.1501375,0.0455666666666667,0.0848,0.15615,0.0391,0.0599
2015-07-27 13:00:00,0.146975,0.0597333333333333,0.102033333333333,0.16355,0.0604,0.0755
2015-07-27 14:00:00,0.13131875,0.0720333333333333,0.117166666666667,0.16595,0.0851,0.0904
2015-07-27 15:00:00,0.12,0.0786,0.125233333333333,0.15805,0.1062,0.0979
2015-07-27 16:00:00,0.10546875,0.0788333333333333,0.1238,0.1417,0.119,0.101
2015-07-27 17:00:00,0.08174375,0.0722333333333333,0.103766666666667,0.116075,0.1267,0.1012
2015-07-27 18:00:00,0.06518125,0.0578333333333333,0.0750333333333333,0.09385,0.125,0.0907
2015-07-27 19:00:00,0.06516875,0.04,0.0513666666666667,0.068325,0.113,0.0673
2015-07-27 20:00:00,0.0721625,0.0267,0.0394666666666667,0.056675,0.0963,0.053
2015-07-27 21:00:00,0.0739,0.0214333333333333,0.0285,0.0653,0.0866,0.0503
2015-07-27 22:00:00,0.07305,0.0208666666666667,0.0234666666666667,0.08195,0.0843,0.054
2015-07-27 23:00:00,0.07385,0.02,0.0241,0.093125,0.0869,0.0617
2015-07-28 00:00:00,0.0752625,0.0195,0.0246333333333333,0.097175,0.0898,0.0714
2015-07-28 01:00:00,0.07848125,0.0203,0.0229333333333333,0.096175,0.0924,0.083
2015-07-28 02:00:00,0.08178125,0.0220333333333333,0.0199,0.09285,0.0942,0.0934
2015-07-28 03:00:00,0.086075,0.0233333333333333,0.0155,0.082325,0.0919,0.0957
2015-07-28 04:00:00,0.09046875,0.0245333333333333,0.0131333333333333,0.069925,0.0837,0.0908
2015-07-28 05:00:00,0.06360625,0.0163,0.00753333333333333,0.046275,0.0633,0.0651
2015-07-28 06:00:00,0.0661625,0.00293333333333333,0.0121,0.046525,0.0609,0.051
2015-07-28 07:00:00,0.07028125,0.00486666666666667,0.0147666666666667,0.03875,0.0519,0.0604
2015-07-28 08:00:00,0.07585625,0.0107333333333333,0.0201333333333333,0.0289,0.0439,0.0753
2015-07-28 09:00:00,0.08424375,0.0209333333333333,0.0300333333333333,0.024525,0.0453,0.0993
2015-07-28 10:00:00,0.10164375,0.0317333333333333,0.0443333333333333,0.028625,0.0576,0.1293
2015-07-28 11:00:00,0.1220625,0.044,0.0622666666666667,0.037125,0.0802,0.162
2015-07-28 12:00:00,0.1348875,0.0564,0.0829666666666667,0.0472,0.105,0.2014
2015-07-28 13:00:00,0.14316875,0.0684,0.102966666666667,0.056275,0.1278,0.2378
2015-07-28 14:00:00,0.15339375,0.0777,0.116133333333333,0.0616,0.1485,0.2652
2015-07-28 15:00:00,0.15909375,0.0809333333333333,0.1169,0.0648,0.1615,0.2756
2015-07-28 16:00:00,0.1567125,0.0743333333333333,0.105766666666667,0.06705,0.1605,0.2726
2015-07-28 17:00:00,0.1415625,0.0583333333333333,0.0783666666666667,0.06965,0.1444,0.2405
2015-07-28 18:00:00,0.14360625,0.0392666666666667,0.0439,0.06215,0.1183,0.174
2015-07-28 19:00:00,0.16235,0.0297333333333333,0.0254333333333333,0.0502,0.0912,0.1353
2015-07-28 20:00:00,0.1915,0.0257333333333333,0.0253333333333333,0.055675,0.0752,0.132
2015-07-28 21:00:00,0.2191875,0.0276333333333333,0.0304333333333333,0.071125,0.0718,0.1467
2015-07-28 22:00:00,0.2336,0.0303,0.0377666666666667,0.0885,0.0753,0.1678
2015-07-28 23:00:00,0.23874375,0.0324,0.0403666666666667,0.0992,0.076,0.1861
2015-07-29 00:00:00,0.232675,0.0293333333333333,0.0398666666666667,0.1005,0.0738,0.1942
2015-07-29 01:00:00,0.22265625,0.0244,0.0381666666666667,0.097275,0.0683,0.1933
2015-07-29 02:00:00,0.2100125,0.0198333333333333,0.0354,0.089975,0.0606,0.1936
2015-07-29 03:00:00,0.197775,0.0178,0.0321,0.079425,0.057,0.199
2015-07-29 04:00:00,0.1785625,0.0163,0.0262666666666667,0.064225,0.0542,0.2032
2015-07-29 05:00:00,0.1623875,0.0120666666666667,0.0112333333333333,0.0321,0.0352,0.2027
2015-07-29 06:00:00,0.16243125,0.0131333333333333,0.00263333333333333,0.012725,0.0276,0.3034
2015-07-29 07:00:00,0.1402625,0.0098,0.00576666666666667,0.006225,0.0327,0.3682
2015-07-29 08:00:00,0.145575,0.0077,0.0102,0.004325,0.0431,0.3984
2015-07-29 09:00:00,0.1597875,0.00973333333333333,0.0158,0.00355,0.053,0.4191
2015-07-29 10:00:00,0.16591875,0.0190666666666667,0.0265,0.005775,0.0699,0.438
2015-07-29 11:00:00,0.165425,0.0317,0.0395666666666667,0.0121,0.0932,0.4525
2015-07-29 12:00:00,0.16896875,0.0449333333333333,0.0548,0.023575,0.1213,0.4638
2015-07-29 13:00:00,0.18104375,0.057,0.0699333333333333,0.0387,0.15,0.4715
2015-07-29 14:00:00,0.193325,0.0703333333333333,0.0852,0.0596,0.1744,0.4755
2015-07-29 15:00:00,0.1913125,0.0791666666666667,0.1051,0.0758,0.19,0.466
2015-07-29 16:00:00,0.1753375,0.0854333333333334,0.122466666666667,0.086625,0.1911,0.4445
2015-07-29 17:00:00,0.150825,0.0778666666666667,0.113433333333333,0.092975,0.1751,0.3982
2015-07-29 18:00:00,0.127275,0.0516666666666667,0.0795,0.095625,0.1481,0.2963
2015-07-29 19:00:00,0.12048125,0.0281666666666667,0.0635666666666667,0.0946,0.1233,0.2336
2015-07-29 20:00:00,0.14581875,0.0208,0.0557333333333333,0.108675,0.1161,0.2128
2015-07-29 21:00:00,0.16905,0.0264333333333333,0.0530666666666667,0.127025,0.1188,0.2306
2015-07-29 22:00:00,0.182275,0.0356666666666667,0.0532666666666667,0.1415,0.1173,0.2711
