license,CC BY-NC 4.0,,,,,
reference,https://doi.org/10.1016/j.joule.2020.08.002,,,,,
comment,Averaged capacity factors for sub-regions in Lombardi’s study.,,,,,
nodes,NORD,CNOR,CSUD,SUD,SICI,SARD
techs,pv,pv,pv,pv,pv,pv
parameters,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max,source_use_max
timesteps,,,,,,
2015-08-14 09:00:00,0.42849375,0.5698,0.629666666666667,0.6362,0.6493,0.6011
2015-08-14 10:00:00,0.4611875,0.602433333333333,0.665933333333333,0.66725,0.6884,0.654
2015-08-14 11:00:00,0.46195,0.606333333333333,0.652933333333333,0.6514,0.6876,0.6642
2015-08-14 12:00:00,0.44655,0.566466666666667,0.604366666666667,0.596225,0.6475,0.628
2015-08-14 13:00:00,0.4058375,0.474,0.503533333333333,0.4987,0.5659,0.5523
2015-08-14 14:00:00,0.34144375,0.368166666666667,0.3758,0.367,0.4368,0.4519
2015-08-14 15:00:00,0.2550375,0.253366666666667,0.2472,0.24065,0.2835,0.3198
2015-08-14 16:00:00,0.15188125,0.134666666666667,0.120666666666667,0.113475,0.1303,0.1771
2015-08-14 17:00:00,0.05045,0.0344,0.0224333333333333,0.013425,0.0179,0.054
2015-08-14 18:00:00,0.0005,0,0,0,0,0
2015-08-14 19:00:00,0,0,0,0,0,0
2015-08-14 20:00:00,0,0,0,0,0,0
2015-08-14 21:00:00,0,0,0,0,0,0
2015-08-14 22:00:00,0,0,0,0,0,0
2015-08-14 23:00:00,0,0,0,0,0,0
2015-08-15 00:00:00,0,0,0,0,0,0
2015-08-15 01:00:00,0,0,0,0,0,0
2015-08-15 02:00:00,0,0,0,0,0,0
2015-08-15 03:00:00,0,0,0,0,0,0
2015-08-15 04:00:00,0.00891875,0.0122333333333333,0.016,0.02815,0.0121,0.0009
2015-08-15 05:00:00,0.1085,0.115933333333333,0.133733333333333,0.1512,0.1327,0.0883
2015-08-15 06:00:00,0.24640625,0.256866666666667,0.287333333333333,0.304725,0.2981,0.2299
2015-08-15 07:00:00,0.39511875,0.402166666666667,0.433833333333333,0.450625,0.4562,0.3825
2015-08-15 08:00:00,0.51505625,0.522666666666667,0.549733333333333,0.56425,0.5781,0.5114
2015-08-15 09:00:00,0.6039375,0.609866666666667,0.626866666666667,0.639075,0.6583,0.6021
2015-08-15 10:00:00,0.64130625,0.653733333333333,0.657766666666667,0.67305,0.6966,0.6561
2015-08-15 11:00:00,0.641625,0.658633333333333,0.6373,0.66075,0.6948,0.6704
2015-08-15 12:00:00,0.5998125,0.619766666666667,0.574933333333333,0.61325,0.6533,0.6467
2015-08-15 13:00:00,0.52894375,0.549966666666667,0.486766666666667,0.520625,0.5712,0.5852
2015-08-15 14:00:00,0.418175,0.442966666666667,0.3732,0.400325,0.4485,0.4828
2015-08-15 15:00:00,0.28915625,0.317866666666667,0.255533333333333,0.261125,0.2903,0.3503
2015-08-15 16:00:00,0.15975,0.167766666666667,0.127266666666667,0.119575,0.1303,0.1971
2015-08-15 17:00:00,0.049725,0.0433333333333333,0.0245,0.01425,0.0168,0.0607
2015-08-15 18:00:00,0.0001625,0,0,0,0,0
2015-08-15 19:00:00,0,0,0,0,0,0
2015-08-15 20:00:00,0,0,0,0,0,0
2015-08-15 21:00:00,0,0,0,0,0,0
2015-08-15 22:00:00,0,0,0,0,0,0
2015-08-15 23:00:00,0,0,0,0,0,0
2015-08-16 00:00:00,0,0,0,0,0,0
2015-08-16 01:00:00,0,0,0,0,0,0
2015-08-16 02:00:00,0,0,0,0,0,0
2015-08-16 03:00:00,0,0,0,0,0,0
2015-08-16 04:00:00,0.007925,0.0120666666666667,0.0153333333333333,0.026375,0.0111,0.0006
2015-08-16 05:00:00,0.10234375,0.117766666666667,0.132833333333333,0.1491,0.1304,0.0851
2015-08-16 06:00:00,0.2432375,0.260666666666667,0.287333333333333,0.30455,0.2943,0.2255
2015-08-16 07:00:00,0.391425,0.4069,0.434066666666667,0.450375,0.4507,0.3773
2015-08-16 08:00:00,0.51268125,0.526733333333333,0.549833333333333,0.562875,0.5716,0.5058
2015-08-16 09:00:00,0.58893125,0.609133333333333,0.623533333333333,0.633225,0.651,0.598
2015-08-16 10:00:00,0.62524375,0.653233333333333,0.661866666666667,0.667475,0.6897,0.6507
2015-08-16 11:00:00,0.63446875,0.659733333333333,0.661066666666667,0.659275,0.6882,0.6641
2015-08-16 12:00:00,0.59899375,0.6293,0.625966666666667,0.616775,0.6501,0.6398
2015-08-16 13:00:00,0.53004375,0.561633333333333,0.549533333333333,0.53515,0.5679,0.5749
2015-08-16 14:00:00,0.425275,0.457,0.436766666666667,0.417275,0.4448,0.4707
2015-08-16 15:00:00,0.29981875,0.320466666666667,0.292066666666667,0.26725,0.2893,0.3389
2015-08-16 16:00:00,0.1643,0.170866666666667,0.1387,0.117925,0.13,0.1927
2015-08-16 17:00:00,0.048325,0.0427333333333333,0.026,0.012475,0.0154,0.0569
2015-08-16 18:00:00,0.0000375,0,0,0,0,0
2015-08-16 19:00:00,0,0,0,0,0,0
2015-08-16 20:00:00,0,0,0,0,0,0
2015-08-16 21:00:00,0,0,0,0,0,0
2015-08-16 22:00:00,0,0,0,0,0,0
2015-08-16 23:00:00,0,0,0,0,0,0
2015-08-17 00:00:00,0,0,0,0,0,0
2015-08-17 01:00:00,0,0,0,0,0,0
2015-08-17 02:00:00,0,0,0,0,0,0
2015-08-17 03:00:00,0,0,0,0,0,0
2015-08-17 04:00:00,0.00656875,0.0107333333333333,0.0147,0.0217,0.0094,0.0004
2015-08-17 05:00:00,0.0911125,0.1151,0.134366666666667,0.13725,0.1241,0.0833
2015-08-17 06:00:00,0.2177,0.256933333333333,0.288366666666667,0.2816,0.2855,0.2272
2015-08-17 07:00:00,0.3530375,0.4033,0.4366,0.418525,0.4409,0.3814
2015-08-17 08:00:00,0.4708,0.524433333333333,0.553966666666667,0.536,0.5617,0.512
2015-08-17 09:00:00,0.552725,0.608533333333333,0.632133333333333,0.618075,0.647,0.6057
2015-08-17 10:00:00,0.59629375,0.653266666666667,0.6709,0.656425,0.6853,0.6604
2015-08-17 11:00:00,0.6064125,0.6604,0.670966666666667,0.64705,0.6833,0.6767
2015-08-17 12:00:00,0.5742875,0.629766666666667,0.633166666666667,0.59825,0.6465,0.6555
2015-08-17 13:00:00,0.5159625,0.555866666666667,0.554666666666667,0.50785,0.5571,0.5954
2015-08-17 14:00:00,0.4177625,0.447033333333333,0.437666666666667,0.375275,0.4232,0.4954
2015-08-17 15:00:00,0.29578125,0.305333333333333,0.288233333333333,0.237075,0.2764,0.3616
2015-08-17 16:00:00,0.1628125,0.1477,0.131,0.10415,0.1225,0.2072
2015-08-17 17:00:00,0.05013125,0.0363,0.0223333333333333,0.010075,0.0143,0.0626
2015-08-17 18:00:00,0.0001375,0,0,0,0,0
2015-08-17 19:00:00,0,0,0,0,0,0
2015-08-17 20:00:00,0,0,0,0,0,0
2015-08-17 21:00:00,0,0,0,0,0,0
2015-08-17 22:00:00,0,0,0,0,0,0
2015-08-17 23:00:00,0,0,0,0,0,0
2015-08-18 00:00:00,0,0,0,0,0,0
2015-08-18 01:00:00,0,0,0,0,0,0
2015-08-18 02:00:00,0,0,0,0,0,0
2015-08-18 03:00:00,0,0,0,0,0,0
2015-08-18 04:00:00,0.00309375,0.00993333333333333,0.0136666666666667,0.017975,0.0099,0.0004
2015-08-18 05:00:00,0.0621875,0.114133333333333,0.133966666666667,0.13155,0.1312,0.0883
2015-08-18 06:00:00,0.1662125,0.251466666666667,0.2915,0.278175,0.2986,0.2346
2015-08-18 07:00:00,0.28896875,0.3833,0.442166666666667,0.4173,0.4572,0.3929
2015-08-18 08:00:00,0.40618125,0.482466666666667,0.5478,0.52635,0.579,0.5279
2015-08-18 09:00:00,0.49363125,0.534966666666667,0.6151,0.60725,0.6582,0.6274
2015-08-18 10:00:00,0.53540625,0.570666666666667,0.652966666666667,0.662625,0.6975,0.6833
2015-08-18 11:00:00,0.53639375,0.592333333333333,0.6479,0.66415,0.6967,0.6986
2015-08-18 12:00:00,0.5095875,0.572766666666667,0.6074,0.6147,0.6553,0.6733
2015-08-18 13:00:00,0.45023125,0.517433333333333,0.5424,0.525725,0.5749,0.607
2015-08-18 14:00:00,0.3641125,0.4357,0.445166666666667,0.403,0.4546,0.501
2015-08-18 15:00:00,0.25759375,0.308466666666667,0.306166666666667,0.26465,0.2997,0.3659
2015-08-18 16:00:00,0.14180625,0.1635,0.150133333333333,0.121025,0.1358,0.212
2015-08-18 17:00:00,0.04114375,0.0386,0.0275333333333333,0.01285,0.0156,0.0635
2015-08-18 18:00:00,0,0,0,0,0,0
2015-08-18 19:00:00,0,0,0,0,0,0
2015-08-18 20:00:00,0,0,0,0,0,0
2015-08-18 21:00:00,0,0,0,0,0,0
2015-08-18 22:00:00,0,0,0,0,0,0
2015-08-18 23:00:00,0,0,0,0,0,0
2015-08-19 00:00:00,0,0,0,0,0,0
2015-08-19 01:00:00,0,0,0,0,0,0
2015-08-19 02:00:00,0,0,0,0,0,0
2015-08-19 03:00:00,0,0,0,0,0,0
2015-08-19 04:00:00,0.005475,0.00896666666666667,0.0137333333333333,0.022875,0.0084,0.0002
2015-08-19 05:00:00,0.09341875,0.113333333333333,0.136633333333333,0.148575,0.1247,0.0847
2015-08-19 06:00:00,0.23384375,0.258733333333333,0.298766666666667,0.30815,0.2912,0.2306
2015-08-19 07:00:00,0.38661875,0.408833333333333,0.451466666666667,0.45755,0.4502,0.3836
2015-08-19 08:00:00,0.50805625,0.532433333333333,0.5706,0.572925,0.573,0.5125
2015-08-19 09:00:00,0.58633125,0.6164,0.6482,0.64825,0.6543,0.6127
2015-08-19 10:00:00,0.61895625,0.662233333333333,0.686466666666667,0.68395,0.6947,0.6714
2015-08-19 11:00:00,0.6127875,0.6677,0.685333333333333,0.680375,0.6956,0.6836
2015-08-19 12:00:00,0.57328125,0.6308,0.645733333333333,0.63845,0.6584,0.6558
2015-08-19 13:00:00,0.4912875,0.559466666666667,0.565566666666667,0.55725,0.579,0.5857
2015-08-19 14:00:00,0.377725,0.4548,0.4441,0.434625,0.4583,0.478
2015-08-19 15:00:00,0.2643375,0.3173,0.298233333333333,0.280075,0.3014,0.3472
2015-08-19 16:00:00,0.14338125,0.160566666666667,0.1425,0.12265,0.1356,0.1934
2015-08-19 17:00:00,0.0429125,0.0326333333333333,0.0225,0.011325,0.0146,0.0547
2015-08-19 18:00:00,0.0000375,0,0,0,0,0
2015-08-19 19:00:00,0,0,0,0,0,0
2015-08-19 20:00:00,0,0,0,0,0,0
2015-08-19 21:00:00,0,0,0,0,0,0
2015-08-19 22:00:00,0,0,0,0,0,0
2015-08-19 23:00:00,0,0,0,0,0,0
2015-08-20 00:00:00,0,0,0,0,0,0
2015-08-20 01:00:00,0,0,0,0,0,0
2015-08-20 02:00:00,0,0,0,0,0,0
2015-08-20 03:00:00,0,0,0,0,0,0
2015-08-20 04:00:00,0.0007,0.0009,0.00756666666666667,0.019275,0.0046,0
2015-08-20 05:00:00,0.03544375,0.0404333333333333,0.0986,0.1395,0.0723,0.0479
2015-08-20 06:00:00,0.1097875,0.1749,0.272833333333333,0.2996,0.2015,0.1375
2015-08-20 07:00:00,0.19241875,0.356066666666667,0.438233333333333,0.44955,0.3919,0.2898
2015-08-20 08:00:00,0.2665375,0.469133333333333,0.521833333333333,0.565325,0.5334,0.4673
2015-08-20 09:00:00,0.31605,0.4853,0.540366666666667,0.63685,0.6169,0.5977
2015-08-20 10:00:00,0.31855,0.486166666666667,0.513133333333333,0.65495,0.6535,0.6358
2015-08-20 11:00:00,0.2829875,0.5,0.559933333333333,0.628625,0.6448,0.5696
2015-08-20 12:00:00,0.243875,0.534166666666667,0.605333333333333,0.59845,0.5907,0.5324
2015-08-20 13:00:00,0.212825,0.492666666666667,0.551,0.53385,0.4638,0.5484
2015-08-20 14:00:00,0.18165625,0.356666666666667,0.3999,0.409,0.3136,0.4648
2015-08-20 15:00:00,0.1342875,0.192866666666667,0.1987,0.246325,0.1482,0.2376
2015-08-20 16:00:00,0.07375,0.1015,0.0772,0.08815,0.0495,0.1076
2015-08-20 17:00:00,0.0200625,0.0264666666666667,0.0140666666666667,0.004375,0.0039,0.0337
2015-08-20 18:00:00,0,0,0,0,0,0
2015-08-20 19:00:00,0,0,0,0,0,0
2015-08-20 20:00:00,0,0,0,0,0,0
2015-08-20 21:00:00,0,0,0,0,0,0
2015-08-20 22:00:00,0,0,0,0,0,0
2015-08-20 23:00:00,0,0,0,0,0,0
2015-08-21 00:00:00,0,0,0,0,0,0
2015-08-21 01:00:00,0,0,0,0,0,0
2015-08-21 02:00:00,0,0,0,0,0,0
2015-08-21 03:00:00,0,0,0,0,0,0
2015-08-21 04:00:00,0.00293125,0.00636666666666667,0.00883333333333333,0.017825,0.0035,0
2015-08-21 05:00:00,0.0679,0.103833333333333,0.1063,0.138425,0.0915,0.0587
2015-08-21 06:00:00,0.173475,0.231633333333333,0.2187,0.290375,0.2236,0.1945
2015-08-21 07:00:00,0.285075,0.3496,0.3156,0.425925,0.3511,0.3418
2015-08-21 08:00:00,0.3735375,0.452866666666667,0.4006,0.536425,0.4517,0.4733
2015-08-21 09:00:00,0.42993125,0.501766666666667,0.485633333333333,0.60935,0.5502,0.5674
2015-08-21 10:00:00,0.43705625,0.501066666666667,0.577033333333333,0.65625,0.6118,0.6138
2015-08-21 11:00:00,0.40494375,0.472033333333333,0.610933333333333,0.644075,0.6095,0.6195
2015-08-21 12:00:00,0.3763875,0.401433333333333,0.582666666666667,0.58285,0.5535,0.5797
2015-08-21 13:00:00,0.3141,0.3238,0.5081,0.4886,0.4308,0.5399
2015-08-21 14:00:00,0.2481625,0.243166666666667,0.3876,0.36945,0.2878,0.4672
2015-08-21 15:00:00,0.1723625,0.153766666666667,0.235433333333333,0.222475,0.1727,0.3248
2015-08-21 16:00:00,0.09155,0.0726,0.1022,0.0889,0.0744,0.163
2015-08-21 17:00:00,0.02214375,0.0149666666666667,0.0124666666666667,0.004875,0.0056,0.0385
2015-08-21 18:00:00,0,0,0,0,0,0
2015-08-21 19:00:00,0,0,0,0,0,0
2015-08-21 20:00:00,0,0,0,0,0,0
2015-08-21 21:00:00,0,0,0,0,0,0
2015-08-21 22:00:00,0,0,0,0,0,0
2015-08-21 23:00:00,0,0,0,0,0,0
2015-08-22 00:00:00,0,0,0,0,0,0
2015-08-22 01:00:00,0,0,0,0,0,0
2015-08-22 02:00:00,0,0,0,0,0,0
2015-08-22 03:00:00,0,0,0,0,0,0
2015-08-22 04:00:00,0.00188125,0.0041,0.0073,0.0102,0.003,0
2015-08-22 05:00:00,0.06629375,0.0855,0.105833333333333,0.1063,0.0855,0.0353
2015-08-22 06:00:00,0.18714375,0.211733333333333,0.2227,0.24025,0.2365,0.1285
2015-08-22 07:00:00,0.3468875,0.359366666666667,0.3228,0.36665,0.3911,0.2646
2015-08-22 08:00:00,0.49835,0.491366666666667,0.390666666666667,0.457075,0.5148,0.4135
2015-08-22 09:00:00,0.59166875,0.544733333333333,0.3833,0.518225,0.6098,0.5371
2015-08-22 10:00:00,0.644625,0.536033333333333,0.3712,0.493425,0.6492,0.609
2015-08-22 11:00:00,0.64815,0.539366666666667,0.489733333333333,0.512175,0.65,0.6227
2015-08-22 12:00:00,0.60263125,0.5293,0.5171,0.534075,0.6157,0.5907
2015-08-22 13:00:00,0.51626875,0.452966666666667,0.4547,0.465,0.5389,0.5194
2015-08-22 14:00:00,0.3899875,0.354466666666667,0.3505,0.352925,0.4211,0.3965
2015-08-22 15:00:00,0.238325,0.2426,0.2209,0.22225,0.2695,0.2777
2015-08-22 16:00:00,0.10785,0.117333333333333,0.0940333333333333,0.09015,0.1132,0.1572
2015-08-22 17:00:00,0.021225,0.0158,0.0061,0.004625,0.0081,0.0384
2015-08-22 18:00:00,0,0,0,0,0,0
2015-08-22 19:00:00,0,0,0,0,0,0
2015-08-22 20:00:00,0,0,0,0,0,0
2015-08-22 21:00:00,0,0,0,0,0,0
2015-08-22 22:00:00,0,0,0,0,0,0
2015-08-22 23:00:00,0,0,0,0,0,0
2015-08-23 00:00:00,0,0,0,0,0,0
2015-08-23 01:00:00,0,0,0,0,0,0
2015-08-23 02:00:00,0,0,0,0,0,0
2015-08-23 03:00:00,0,0,0,0,0,0
2015-08-23 04:00:00,0.00168125,0.00173333333333333,0.0028,0.0101,0.0037,0
2015-08-23 05:00:00,0.0758125,0.0549,0.0573333333333333,0.10545,0.0944,0.0176
2015-08-23 06:00:00,0.19975625,0.122833333333333,0.133533333333333,0.23025,0.2291,0.0639
2015-08-23 07:00:00,0.32995,0.191466666666667,0.223766666666667,0.35885,0.3621,0.1109
2015-08-23 08:00:00,0.43215625,0.257633333333333,0.3167,0.466975,0.4667,0.1596
2015-08-23 09:00:00,0.49255625,0.321933333333333,0.377233333333333,0.531925,0.5379,0.2363
2015-08-23 10:00:00,0.51174375,0.3146,0.369766666666667,0.554975,0.5903,0.3766
2015-08-23 11:00:00,0.49101875,0.261766666666667,0.334466666666667,0.53505,0.5999,0.501
2015-08-23 12:00:00,0.4392375,0.229166666666667,0.343466666666667,0.48135,0.5671,0.5808
2015-08-23 13:00:00,0.37039375,0.234866666666667,0.335266666666667,0.40805,0.4847,0.5588
2015-08-23 14:00:00,0.29835,0.258333333333333,0.283833333333333,0.3197,0.3719,0.4731
2015-08-23 15:00:00,0.22638125,0.2096,0.1766,0.20375,0.2339,0.3427
2015-08-23 16:00:00,0.13444375,0.1149,0.0779,0.0822,0.0957,0.1896
2015-08-23 17:00:00,0.0357875,0.0226,0.00893333333333333,0.0037,0.0057,0.0474
2015-08-23 18:00:00,0,0,0,0,0,0
2015-08-23 19:00:00,0,0,0,0,0,0
2015-08-23 20:00:00,0,0,0,0,0,0
2015-08-23 21:00:00,0,0,0,0,0,0
2015-08-23 22:00:00,0,0,0,0,0,0
2015-08-23 23:00:00,0,0,0,0,0,0
2015-08-24 00:00:00,0,0,0,0,0,0
2015-08-24 01:00:00,0,0,0,0,0,0
2015-08-24 02:00:00,0,0,0,0,0,0
2015-08-24 03:00:00,0,0,0,0,0,0
2015-08-24 04:00:00,0.00325625,0.0029,0.00383333333333333,0.00845,0.003,0
2015-08-24 05:00:00,0.09619375,0.0825,0.0841333333333333,0.099975,0.0933,0.0185
2015-08-24 06:00:00,0.24445,0.207066666666667,0.2072,0.2277,0.2459,0.0741
2015-08-24 07:00:00,0.398325,0.346933333333333,0.335533333333333,0.3562,0.398,0.1537
2015-08-24 08:00:00,0.51911875,0.462033333333333,0.433266666666667,0.466575,0.5157,0.2061
2015-08-24 09:00:00,0.59695,0.500333333333333,0.4945,0.556125,0.5995,0.2369
2015-08-24 10:00:00,0.62081875,0.482233333333333,0.511466666666667,0.597875,0.6384,0.26
2015-08-24 11:00:00,0.60700625,0.409,0.489466666666667,0.6046,0.637,0.278
2015-08-24 12:00:00,0.56305625,0.310966666666667,0.4463,0.56395,0.5956,0.3203
2015-08-24 13:00:00,0.46693125,0.219633333333333,0.379666666666667,0.480425,0.5144,0.3578
2015-08-24 14:00:00,0.3757625,0.176966666666667,0.2949,0.349175,0.3938,0.338
2015-08-24 15:00:00,0.25891875,0.127666666666667,0.197566666666667,0.19985,0.2441,0.2586
2015-08-24 16:00:00,0.140775,0.0728,0.0862666666666667,0.0766,0.0986,0.1316
2015-08-24 17:00:00,0.039,0.0130333333333333,0.00793333333333333,0.003425,0.0056,0.024
2015-08-24 18:00:00,0,0,0,0,0,0
2015-08-24 19:00:00,0,0,0,0,0,0
2015-08-24 20:00:00,0,0,0,0,0,0
2015-08-24 21:00:00,0,0,0,0,0,0
2015-08-24 22:00:00,0,0,0,0,0,0
2015-08-24 23:00:00,0,0,0,0,0,0
2015-08-25 00:00:00,0,0,0,0,0,0
2015-08-25 01:00:00,0,0,0,0,0,0
2015-08-25 02:00:00,0,0,0,0,0,0
2015-08-25 03:00:00,0,0,0,0,0,0
2015-08-25 04:00:00,0.00174375,0.0026,0.00433333333333333,0.00905,0.0023,0
2015-08-25 05:00:00,0.05881875,0.0840666666666667,0.0999666666666667,0.113025,0.0887,0.0318
2015-08-25 06:00:00,0.1618,0.215666666666667,0.2518,0.260225,0.24,0.104
2015-08-25 07:00:00,0.2868625,0.342533333333333,0.398133333333333,0.40655,0.3931,0.2132
2015-08-25 08:00:00,0.40145,0.4247,0.5149,0.522075,0.5153,0.3603
2015-08-25 09:00:00,0.4996625,0.482933333333333,0.599066666666667,0.599725,0.5908,0.5009
2015-08-25 10:00:00,0.58105,0.512366666666667,0.637166666666667,0.636375,0.6301,0.5723
2015-08-25 11:00:00,0.621575,0.519966666666667,0.636733333333333,0.6336,0.6286,0.6052
2015-08-25 12:00:00,0.6075375,0.484466666666667,0.600233333333333,0.595825,0.5861,0.6128
2015-08-25 13:00:00,0.5409,0.398033333333333,0.5238,0.514725,0.504,0.5537
2015-08-25 14:00:00,0.4349125,0.314033333333333,0.408833333333333,0.39575,0.3842,0.4532
2015-08-25 15:00:00,0.30354375,0.218166666666667,0.262033333333333,0.246,0.2372,0.3187
2015-08-25 16:00:00,0.1614625,0.118666666666667,0.116166666666667,0.098875,0.0929,0.1691
2015-08-25 17:00:00,0.03964375,0.0213666666666667,0.0116333333333333,0.00425,0.0047,0.0368
2015-08-25 18:00:00,0,0,0,0,0,0
2015-08-25 19:00:00,0,0,0,0,0,0
2015-08-25 20:00:00,0,0,0,0,0,0
2015-08-25 21:00:00,0,0,0,0,0,0
2015-08-25 22:00:00,0,0,0,0,0,0
2015-08-25 23:00:00,0,0,0,0,0,0
2015-08-26 00:00:00,0,0,0,0,0,0
2015-08-26 01:00:00,0,0,0,0,0,0
2015-08-26 02:00:00,0,0,0,0,0,0
2015-08-26 03:00:00,0,0,0,0,0,0
2015-08-26 04:00:00,0.0019625,0.00263333333333333,0.00453333333333333,0.01015,0.0024,0
2015-08-26 05:00:00,0.07859375,0.0941666666666667,0.1092,0.1232,0.0972,0.0568
2015-08-26 06:00:00,0.20850625,0.2356,0.258266666666667,0.274825,0.2563,0.1925
2015-08-26 07:00:00,0.34661875,0.384466666666667,0.408066666666667,0.421725,0.4129,0.3431
2015-08-26 08:00:00,0.4676,0.507233333333333,0.526733333333333,0.536375,0.5348,0.4714
2015-08-26 09:00:00,0.56838125,0.596866666666667,0.6106,0.61495,0.616,0.5639
2015-08-26 10:00:00,0.61706875,0.640033333333333,0.649566666666667,0.65085,0.6555,0.6178
2015-08-26 11:00:00,0.62480625,0.6444,0.649333333333333,0.648375,0.6545,0.6331
2015-08-26 12:00:00,0.59405625,0.611933333333333,0.608866666666667,0.608,0.6134,0.6156
2015-08-26 13:00:00,0.51808125,0.5416,0.531466666666667,0.52755,0.5313,0.554
2015-08-26 14:00:00,0.40280625,0.4348,0.416,0.40835,0.4089,0.4537
2015-08-26 15:00:00,0.26193125,0.295566666666667,0.268266666666667,0.25845,0.2553,0.3187
2015-08-26 16:00:00,0.1298625,0.146433333333333,0.119,0.106375,0.1017,0.1677
2015-08-26 17:00:00,0.02648125,0.0232666666666667,0.0113666666666667,0.00445,0.005,0.0354
2015-08-26 18:00:00,0,0,0,0,0,0
2015-08-26 19:00:00,0,0,0,0,0,0
2015-08-26 20:00:00,0,0,0,0,0,0
2015-08-26 21:00:00,0,0,0,0,0,0
2015-08-26 22:00:00,0,0,0,0,0,0
2015-08-26 23:00:00,0,0,0,0,0,0
2015-08-27 00:00:00,0,0,0,0,0,0
2015-08-27 01:00:00,0,0,0,0,0,0
2015-08-27 02:00:00,0,0,0,0,0,0
2015-08-27 03:00:00,0,0,0,0,0,0
2015-08-27 04:00:00,0.001325,0.00216666666666667,0.00446666666666667,0.010725,0.0023,0
2015-08-27 05:00:00,0.07128125,0.0908,0.1131,0.1303,0.1013,0.0518
2015-08-27 06:00:00,0.19696875,0.234533333333333,0.269966666666667,0.28655,0.2636,0.1855
2015-08-27 07:00:00,0.327475,0.383466666666667,0.422366666666667,0.4381,0.4209,0.3357
2015-08-27 08:00:00,0.4445,0.508233333333333,0.542366666666667,0.55655,0.5431,0.4649
2015-08-27 09:00:00,0.546475,0.595966666666667,0.6249,0.636475,0.6269,0.5703
2015-08-27 10:00:00,0.5990875,0.640933333333333,0.663333333333333,0.6728,0.6679,0.6246
2015-08-27 11:00:00,0.60785625,0.647833333333333,0.662833333333333,0.669275,0.6682,0.6394
2015-08-27 12:00:00,0.57230625,0.616333333333333,0.623533333333333,0.627825,0.6273,0.6115
2015-08-27 13:00:00,0.506025,0.5455,0.545233333333333,0.545175,0.5466,0.5496
2015-08-27 14:00:00,0.40293125,0.437333333333333,0.428066666666667,0.42265,0.4256,0.4483
2015-08-27 15:00:00,0.27199375,0.295133333333333,0.276433333333333,0.266925,0.2709,0.3115
2015-08-27 16:00:00,0.13936875,0.144933333333333,0.122633333333333,0.110725,0.1114,0.1591
2015-08-27 17:00:00,0.0305125,0.0217,0.0109,0.004325,0.0055,0.0306
2015-08-27 18:00:00,0,0,0,0,0,0
2015-08-27 19:00:00,0,0,0,0,0,0
2015-08-27 20:00:00,0,0,0,0,0,0
2015-08-27 21:00:00,0,0,0,0,0,0
2015-08-27 22:00:00,0,0,0,0,0,0
2015-08-27 23:00:00,0,0,0,0,0,0
2015-08-28 00:00:00,0,0,0,0,0,0
2015-08-28 01:00:00,0,0,0,0,0,0
2015-08-28 02:00:00,0,0,0,0,0,0
2015-08-28 03:00:00,0,0,0,0,0,0
2015-08-28 04:00:00,0.00081875,0.00146666666666667,0.00343333333333333,0.0096,0.0022,0
2015-08-28 05:00:00,0.068725,0.0844,0.1062,0.126875,0.1051,0.0486
2015-08-28 06:00:00,0.20196875,0.222766666666667,0.2577,0.27995,0.2702,0.182
2015-08-28 07:00:00,0.32789375,0.368866666666667,0.4067,0.428975,0.4296,0.3341
2015-08-28 08:00:00,0.39456875,0.490633333333333,0.5247,0.545325,0.5531,0.4644
2015-08-28 09:00:00,0.44865,0.577033333333333,0.6046,0.62085,0.631,0.5548
2015-08-28 10:00:00,0.47865625,0.6203,0.6434,0.6564,0.6702,0.6112
2015-08-28 11:00:00,0.48279375,0.6233,0.6425,0.65205,0.6685,0.6282
2015-08-28 12:00:00,0.44993125,0.593766666666667,0.601166666666667,0.606775,0.6267,0.6155
2015-08-28 13:00:00,0.37684375,0.518233333333333,0.511666666666667,0.518075,0.5431,0.5528
2015-08-28 14:00:00,0.29910625,0.398766666666667,0.381566666666667,0.393425,0.4191,0.4501
2015-08-28 15:00:00,0.18375,0.2578,0.238566666666667,0.23855,0.2629,0.3122
2015-08-28 16:00:00,0.0777875,0.124766666666667,0.103166666666667,0.0926,0.1048,0.1592
2015-08-28 17:00:00,0.01251875,0.0161333333333333,0.00806666666666667,0.002375,0.0043,0.0299
2015-08-28 18:00:00,0,0,0,0,0,0
2015-08-28 19:00:00,0,0,0,0,0,0
2015-08-28 20:00:00,0,0,0,0,0,0
2015-08-28 21:00:00,0,0,0,0,0,0
2015-08-28 22:00:00,0,0,0,0,0,0
2015-08-28 23:00:00,0,0,0,0,0,0
2015-08-29 00:00:00,0,0,0,0,0,0
2015-08-29 01:00:00,0,0,0,0,0,0
2015-08-29 02:00:00,0,0,0,0,0,0
2015-08-29 03:00:00,0,0,0,0,0,0
2015-08-29 04:00:00,0.0002625,0.0009,0.00233333333333333,0.007075,0.0014,0
2015-08-29 05:00:00,0.03996875,0.0785333333333333,0.0988666666666667,0.115225,0.0949,0.0487
2015-08-29 06:00:00,0.11803125,0.2184,0.249866666666667,0.266125,0.2563,0.1845
2015-08-29 07:00:00,0.184725,0.364366666666667,0.4013,0.412925,0.4143,0.3378
2015-08-29 08:00:00,0.26543125,0.484266666666667,0.522166666666667,0.52895,0.5379,0.4687
